t= 0 , t= 5 , t= 10 , t= 15 , t= 20 , t= 25 , t= 30 , t= 35 , t= 40 , t= 45 , t= 50 , t= 55 , t= 60 , t= 65 , t= 70 , t= 75 , t= 80 , t= 85 , t= 90 , t= 95 , t= 100 , t= 105 , t= 110 , t= 115 , t= 120 , t= 125 , t= 130 , t= 135 , t= 140 , t= 145 , t= 150 , t= 155 , t= 160 , t= 165 , t= 170 , t= 175 , t= 180 , t= 185 , t= 190 , t= 195 , t= 200 , t= 205 , t= 210 , t= 215 , t= 220 , t= 225 , t= 230 , t= 235 , t= 240 , t= 245 , t= 250 , t= 255 , t= 260 , t= 265 , t= 270 , t= 275 , t= 280 , t= 285 , t= 290 , t= 295 , t= 300 , t= 305 , t= 310 , t= 315 , t= 320 , t= 325 , t= 330 , t= 335 , t= 340 , t= 345 , t= 350 , t= 355 , t= 360 , t= 365 , t= 370 , t= 375 , t= 380 , t= 385 , t= 390 , t= 395 , t= 400 , t= 405 , t= 410 , t= 415 , t= 420 , t= 425 , t= 430 , t= 435 , t= 440 , t= 445 , t= 450 , t= 455 , t= 460 , t= 465 , t= 470 , t= 475 , t= 480 , t= 485 , t= 490 , t= 495 , t= 500 , t= 505 , t= 510 , t= 515 , t= 520 , t= 525 , t= 530 , t= 535 , t= 540 , t= 545 , t= 550 , t= 555 , t= 560 , t= 565 , t= 570 , t= 575 , t= 580 , t= 585 , t= 590 , t= 595 , t= 600 , t= 605 , t= 610 , t= 615 , t= 620 , t= 625 , t= 630 , t= 635 , t= 640 , t= 645 , t= 650 , t= 655 , t= 660 , t= 665 , t= 670 , t= 675 , t= 680 , t= 685 , t= 690 , t= 695 , t= 700 , t= 705 , t= 710 , t= 715 , t= 720 , t= 725 , 
25.5 , 25.4263 , 25.4163 , 25.4269 , 25.4606 , 25.551 , 25.6932 , 25.835 , 25.9305 , 25.9885 , 26.0446 , 26.1335 , 26.4027 , 26.702 , 26.9469 , 27.1295 , 27.3146 , 29.0526 , 31.1873 , 31.8382 , 34.0256 , 37.08 , 41.4339 , 45.2137 , 47.7947 , 40.3591 , 50.9456 , 62.8818 , 67.8728 , 74.2716 , 83.6927 , 105.213 , 105.006 , 116.607 , 132.685 , 126.165 , 118.085 , 131.474 , 139.823 , 142.336 , 162.486 , 178.376 , 138.318 , 157.389 , 175.2 , 172.869 , 171.326 , 168.923 , 166.619 , 163.396 , 159.201 , 132.819 , 76.9429 , 65.622 , 62.3258 , 62.4355 , 154.655 , 134.75 , 151.544 , 137.896 , 148.191 , 145.855 , 142.521 , 139.838 , 136.686 , 132.829 , 128.992 , 129.198 , 128.524 , 125.662 , 134.069 , 136.296 , 138.679 , 141.991 , 145.608 , 146.36 , 147.028 , 149.248 , 152.02 , 155.058 , 157.946 , 160.262 , 162.448 , 165.681 , 168.751 , 171.429 , 172.152 , 174.181 , 177.589 , 180.644 , 183.465 , 185.985 , 189.252 , 191.637 , 192.075 , 194.375 , 196.076 , 199.052 , 202.046 , 204.146 , 206.243 , 209.582 , 211.956 , 214.745 , 217.237 , 219.337 , 221.493 , 223.573 , 226.577 , 227.874 , 230.444 , 230.608 , 230.348 , 231.136 , 231.091 , 230.846 , 231.605 , 233.487 , 233.414 , 232.461 , 230.469 , 229.988 , 228.818 , 227.799 , 226.428 , 224.938 , 223.667 , 221.731 , 220.352 , 218.691 , 217.123 , 215.528 , 213.711 , 211.927 , 210.304 , 208.738 , 207.129 , 205.572 , 204.055 , 202.544 , 201.066 , 199.613 , 198.188 , 196.952 , 195.273 , 195.273 , 
25.5 , 25.4263 , 25.4163 , 25.4269 , 25.4606 , 25.551 , 25.6932 , 25.8351 , 25.9306 , 25.9886 , 26.0447 , 26.1337 , 26.4028 , 26.7023 , 26.9472 , 27.1298 , 27.315 , 29.0532 , 31.1884 , 31.8394 , 34.0273 , 37.0823 , 41.437 , 45.2178 , 47.7995 , 40.3636 , 50.9498 , 62.8888 , 67.8814 , 74.2815 , 83.704 , 105.228 , 105.022 , 116.624 , 132.704 , 126.184 , 118.102 , 131.492 , 139.843 , 142.356 , 162.507 , 178.348 , 138.306 , 157.401 , 175.047 , 172.84 , 171.339 , 168.81 , 166.532 , 163.371 , 160.092 , 132.805 , 76.9436 , 65.6225 , 62.3254 , 62.4347 , 155.484 , 134.721 , 151.158 , 137.872 , 147.911 , 145.815 , 142.965 , 140.203 , 136.227 , 132.585 , 129.126 , 129.234 , 128.56 , 125.694 , 134.111 , 136.341 , 138.726 , 142.042 , 145.663 , 146.413 , 147.078 , 149.298 , 152.073 , 155.112 , 158.002 , 160.318 , 162.503 , 165.738 , 168.809 , 171.488 , 172.204 , 174.231 , 177.642 , 180.7 , 183.521 , 186.041 , 189.311 , 191.693 , 192.12 , 194.42 , 196.119 , 199.099 , 202.097 , 204.195 , 206.29 , 209.635 , 212.008 , 214.798 , 217.289 , 219.386 , 221.54 , 223.618 , 226.627 , 227.917 , 230.489 , 230.639 , 230.366 , 231.153 , 231.102 , 230.85 , 231.613 , 233.506 , 233.426 , 232.462 , 230.455 , 229.976 , 228.802 , 227.781 , 226.407 , 224.914 , 223.642 , 221.702 , 220.323 , 218.661 , 217.093 , 215.497 , 213.678 , 211.893 , 210.27 , 208.705 , 207.096 , 205.54 , 204.024 , 202.513 , 201.035 , 199.582 , 198.158 , 196.923 , 195.243 , 195.243 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6932 , 25.8352 , 25.9307 , 25.9887 , 26.0448 , 26.1338 , 26.403 , 26.7025 , 26.9474 , 27.1301 , 27.3154 , 29.0538 , 31.1894 , 31.8406 , 34.029 , 37.0846 , 41.4401 , 45.2218 , 47.8043 , 40.3682 , 50.9541 , 62.8959 , 67.8899 , 74.2913 , 83.7153 , 105.242 , 105.038 , 116.64 , 132.723 , 126.204 , 118.12 , 131.51 , 139.862 , 142.376 , 162.528 , 180.111 , 138.296 , 157.413 , 173.93 , 172.818 , 171.352 , 168.477 , 166.452 , 163.297 , 160.04 , 132.79 , 76.9443 , 65.623 , 62.325 , 62.4339 , 155.421 , 134.693 , 151.074 , 137.848 , 147.341 , 145.746 , 142.721 , 139.778 , 136.395 , 132.755 , 129.106 , 129.27 , 128.596 , 125.726 , 134.153 , 136.386 , 138.773 , 142.093 , 145.719 , 146.467 , 147.129 , 149.349 , 152.125 , 155.166 , 158.058 , 160.374 , 162.558 , 165.795 , 168.868 , 171.547 , 172.256 , 174.281 , 177.696 , 180.756 , 183.578 , 186.097 , 189.369 , 191.75 , 192.166 , 194.466 , 196.162 , 199.147 , 202.148 , 204.244 , 206.337 , 209.688 , 212.06 , 214.851 , 217.341 , 219.435 , 221.588 , 223.664 , 226.677 , 227.959 , 230.534 , 230.67 , 230.384 , 231.17 , 231.112 , 230.855 , 231.621 , 233.524 , 233.439 , 232.463 , 230.441 , 229.963 , 228.786 , 227.764 , 226.385 , 224.89 , 223.617 , 221.673 , 220.294 , 218.631 , 217.062 , 215.466 , 213.646 , 211.859 , 210.237 , 208.673 , 207.064 , 205.508 , 203.992 , 202.482 , 201.005 , 199.552 , 198.128 , 196.895 , 195.213 , 195.213 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6933 , 25.8352 , 25.9308 , 25.9888 , 26.0449 , 26.1339 , 26.4032 , 26.7028 , 26.9477 , 27.1305 , 27.3158 , 29.0543 , 31.1905 , 31.8418 , 34.0307 , 37.0868 , 41.4432 , 45.2259 , 47.8091 , 40.3727 , 50.9583 , 62.9029 , 67.8985 , 74.3011 , 83.7266 , 105.256 , 105.054 , 116.657 , 132.742 , 126.223 , 118.138 , 131.528 , 139.882 , 142.395 , 162.549 , 179.878 , 138.288 , 157.425 , 173.685 , 172.801 , 171.362 , 168.294 , 166.286 , 163.214 , 159.865 , 132.774 , 76.9447 , 65.6235 , 62.3247 , 62.4332 , 155.326 , 134.666 , 151.554 , 137.825 , 148.136 , 145.96 , 142.656 , 139.426 , 136.226 , 132.78 , 128.829 , 129.307 , 128.632 , 125.758 , 134.195 , 136.431 , 138.82 , 142.144 , 145.774 , 146.52 , 147.179 , 149.399 , 152.177 , 155.221 , 158.114 , 160.429 , 162.613 , 165.852 , 168.926 , 171.606 , 172.307 , 174.33 , 177.75 , 180.812 , 183.635 , 186.153 , 189.428 , 191.807 , 192.212 , 194.511 , 196.205 , 199.194 , 202.199 , 204.293 , 206.385 , 209.741 , 212.111 , 214.904 , 217.393 , 219.484 , 221.635 , 223.709 , 226.728 , 228.002 , 230.579 , 230.701 , 230.402 , 231.186 , 231.123 , 230.86 , 231.63 , 233.543 , 233.451 , 232.464 , 230.427 , 229.95 , 228.769 , 227.746 , 226.364 , 224.865 , 223.593 , 221.643 , 220.265 , 218.601 , 217.032 , 215.436 , 213.613 , 211.826 , 210.204 , 208.64 , 207.031 , 205.476 , 203.961 , 202.451 , 200.974 , 199.522 , 198.098 , 196.867 , 195.184 , 195.184 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6933 , 25.8353 , 25.9309 , 25.9889 , 26.0451 , 26.1341 , 26.4034 , 26.703 , 26.948 , 27.1308 , 27.3162 , 29.0549 , 31.1915 , 31.843 , 34.0323 , 37.0891 , 41.4463 , 45.23 , 47.8139 , 40.3772 , 50.9625 , 62.9099 , 67.907 , 74.311 , 83.7379 , 105.27 , 105.071 , 116.673 , 132.761 , 126.242 , 118.156 , 131.546 , 139.901 , 142.415 , 162.57 , 179.792 , 138.282 , 157.437 , 174.491 , 172.789 , 171.368 , 168.188 , 166.176 , 163.375 , 159.523 , 132.757 , 76.9451 , 65.6239 , 62.3243 , 62.4324 , 154.823 , 134.641 , 151.2 , 137.802 , 147.659 , 145.6 , 142.321 , 139.317 , 136.403 , 132.485 , 128.76 , 129.343 , 128.669 , 125.79 , 134.237 , 136.477 , 138.868 , 142.196 , 145.829 , 146.574 , 147.229 , 149.45 , 152.229 , 155.275 , 158.17 , 160.485 , 162.667 , 165.909 , 168.985 , 171.665 , 172.359 , 174.38 , 177.803 , 180.868 , 183.691 , 186.209 , 189.486 , 191.863 , 192.258 , 194.557 , 196.248 , 199.241 , 202.25 , 204.343 , 206.432 , 209.794 , 212.163 , 214.957 , 217.446 , 219.533 , 221.682 , 223.754 , 226.778 , 228.045 , 230.624 , 230.732 , 230.42 , 231.203 , 231.133 , 230.865 , 231.638 , 233.562 , 233.463 , 232.464 , 230.413 , 229.937 , 228.753 , 227.728 , 226.343 , 224.841 , 223.568 , 221.614 , 220.236 , 218.571 , 217.001 , 215.405 , 213.58 , 211.792 , 210.17 , 208.607 , 206.999 , 205.444 , 203.929 , 202.42 , 200.943 , 199.492 , 198.069 , 196.838 , 195.154 , 195.154 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6933 , 25.8354 , 25.931 , 25.9891 , 26.0452 , 26.1342 , 26.4036 , 26.7033 , 26.9483 , 27.1311 , 27.3166 , 29.0555 , 31.1926 , 31.8443 , 34.034 , 37.0914 , 41.4494 , 45.234 , 47.8186 , 40.3817 , 50.9667 , 62.9169 , 67.9156 , 74.3208 , 83.7492 , 105.284 , 105.087 , 116.69 , 132.78 , 126.262 , 118.174 , 131.564 , 139.92 , 142.435 , 162.591 , 179.765 , 138.277 , 157.448 , 174.456 , 172.778 , 171.362 , 168.261 , 166.135 , 162.992 , 159.566 , 132.738 , 76.9453 , 65.6243 , 62.3239 , 62.4316 , 154.695 , 134.617 , 150.632 , 137.781 , 147.346 , 145.545 , 142.781 , 139.262 , 136.021 , 132.202 , 128.6 , 129.379 , 128.705 , 125.823 , 134.279 , 136.522 , 138.915 , 142.247 , 145.885 , 146.627 , 147.28 , 149.5 , 152.281 , 155.33 , 158.226 , 160.541 , 162.722 , 165.966 , 169.043 , 171.724 , 172.411 , 174.43 , 177.857 , 180.924 , 183.748 , 186.265 , 189.544 , 191.92 , 192.303 , 194.602 , 196.291 , 199.289 , 202.302 , 204.392 , 206.479 , 209.846 , 212.215 , 215.01 , 217.498 , 219.583 , 221.729 , 223.8 , 226.828 , 228.087 , 230.669 , 230.763 , 230.438 , 231.22 , 231.144 , 230.87 , 231.646 , 233.581 , 233.475 , 232.465 , 230.399 , 229.924 , 228.736 , 227.71 , 226.322 , 224.817 , 223.544 , 221.585 , 220.208 , 218.54 , 216.971 , 215.374 , 213.548 , 211.758 , 210.137 , 208.575 , 206.966 , 205.412 , 203.898 , 202.388 , 200.913 , 199.462 , 198.039 , 196.81 , 195.124 , 195.124 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6934 , 25.8354 , 25.931 , 25.9892 , 26.0453 , 26.1343 , 26.4037 , 26.7035 , 26.9486 , 27.1315 , 27.317 , 29.0561 , 31.1936 , 31.8455 , 34.0357 , 37.0937 , 41.4525 , 45.2381 , 47.8234 , 40.3863 , 50.9709 , 62.9239 , 67.9241 , 74.3306 , 83.7605 , 105.297 , 105.103 , 116.706 , 132.799 , 126.281 , 118.191 , 131.582 , 139.94 , 142.454 , 162.611 , 179.788 , 138.27 , 157.459 , 174.446 , 172.77 , 171.331 , 168.287 , 166.15 , 162.914 , 159.353 , 132.719 , 76.9453 , 65.6247 , 62.3235 , 62.4308 , 153.957 , 134.595 , 151.148 , 137.761 , 147.935 , 145.546 , 142.451 , 139.59 , 136.173 , 132.121 , 128.853 , 129.415 , 128.741 , 125.855 , 134.322 , 136.568 , 138.962 , 142.299 , 145.94 , 146.681 , 147.33 , 149.551 , 152.333 , 155.384 , 158.282 , 160.596 , 162.777 , 166.023 , 169.102 , 171.783 , 172.462 , 174.48 , 177.911 , 180.98 , 183.805 , 186.321 , 189.603 , 191.976 , 192.349 , 194.648 , 196.333 , 199.336 , 202.353 , 204.441 , 206.527 , 209.899 , 212.266 , 215.063 , 217.55 , 219.632 , 221.776 , 223.845 , 226.878 , 228.13 , 230.714 , 230.794 , 230.456 , 231.236 , 231.154 , 230.875 , 231.654 , 233.599 , 233.487 , 232.466 , 230.386 , 229.911 , 228.72 , 227.693 , 226.301 , 224.793 , 223.519 , 221.555 , 220.179 , 218.51 , 216.94 , 215.343 , 213.515 , 211.725 , 210.104 , 208.542 , 206.934 , 205.38 , 203.866 , 202.357 , 200.882 , 199.431 , 198.009 , 196.782 , 195.094 , 195.094 , 
25.5 , 25.4263 , 25.4162 , 25.4269 , 25.4606 , 25.551 , 25.6934 , 25.8355 , 25.9311 , 25.9893 , 26.0454 , 26.1345 , 26.4039 , 26.7038 , 26.9489 , 27.1318 , 27.3174 , 29.0567 , 31.1947 , 31.8467 , 34.0374 , 37.096 , 41.4556 , 45.2422 , 47.8282 , 40.3908 , 50.9751 , 62.9309 , 67.9327 , 74.3404 , 83.7718 , 105.311 , 105.119 , 116.723 , 132.818 , 126.3 , 118.209 , 131.6 , 139.959 , 142.474 , 162.632 , 179.805 , 138.26 , 157.469 , 174.609 , 172.762 , 171.254 , 168.279 , 166.188 , 162.779 , 158.371 , 132.698 , 76.9453 , 65.6251 , 62.3231 , 62.43 , 154.208 , 134.574 , 151.166 , 137.741 , 147.676 , 145.507 , 142.128 , 139.287 , 136.149 , 132.124 , 128.475 , 129.451 , 128.777 , 125.888 , 134.364 , 136.613 , 139.009 , 142.35 , 145.996 , 146.734 , 147.38 , 149.601 , 152.386 , 155.439 , 158.339 , 160.652 , 162.832 , 166.08 , 169.16 , 171.842 , 172.514 , 174.529 , 177.964 , 181.036 , 183.862 , 186.376 , 189.661 , 192.033 , 192.395 , 194.693 , 196.376 , 199.384 , 202.404 , 204.49 , 206.574 , 209.952 , 212.318 , 215.116 , 217.602 , 219.681 , 221.824 , 223.89 , 226.928 , 228.172 , 230.759 , 230.825 , 230.474 , 231.253 , 231.165 , 230.88 , 231.663 , 233.618 , 233.499 , 232.467 , 230.372 , 229.898 , 228.704 , 227.675 , 226.28 , 224.769 , 223.495 , 221.526 , 220.15 , 218.48 , 216.91 , 215.312 , 213.482 , 211.691 , 210.071 , 208.509 , 206.901 , 205.347 , 203.835 , 202.326 , 200.851 , 199.401 , 197.979 , 196.753 , 195.064 , 195.064 , 
25.5 , 25.4263 , 25.4162 , 25.4268 , 25.4606 , 25.551 , 25.6934 , 25.8355 , 25.9312 , 25.9894 , 26.0455 , 26.1346 , 26.4041 , 26.704 , 26.9492 , 27.1321 , 27.3178 , 29.0573 , 31.1957 , 31.8479 , 34.039 , 37.0983 , 41.4587 , 45.2462 , 47.833 , 40.3953 , 50.9793 , 62.9379 , 67.9412 , 74.3502 , 83.783 , 105.325 , 105.136 , 116.739 , 132.837 , 126.32 , 118.227 , 131.618 , 139.978 , 142.494 , 162.653 , 179.636 , 138.243 , 157.479 , 174.708 , 172.754 , 171.109 , 168.312 , 166.323 , 163.675 , 159.302 , 132.676 , 76.9451 , 65.6255 , 62.3227 , 62.4292 , 154.314 , 134.554 , 150.663 , 137.722 , 147.604 , 145.218 , 142.138 , 139.503 , 135.913 , 132.111 , 128.455 , 129.488 , 128.814 , 125.92 , 134.406 , 136.659 , 139.057 , 142.401 , 146.051 , 146.788 , 147.431 , 149.652 , 152.438 , 155.493 , 158.395 , 160.708 , 162.886 , 166.137 , 169.218 , 171.901 , 172.566 , 174.579 , 178.018 , 181.092 , 183.918 , 186.432 , 189.72 , 192.09 , 192.441 , 194.739 , 196.419 , 199.431 , 202.455 , 204.539 , 206.621 , 210.005 , 212.37 , 215.169 , 217.654 , 219.73 , 221.871 , 223.936 , 226.978 , 228.215 , 230.804 , 230.856 , 230.492 , 231.269 , 231.175 , 230.885 , 231.671 , 233.637 , 233.511 , 232.468 , 230.358 , 229.886 , 228.687 , 227.657 , 226.259 , 224.745 , 223.47 , 221.497 , 220.121 , 218.45 , 216.879 , 215.281 , 213.45 , 211.658 , 210.037 , 208.477 , 206.869 , 205.315 , 203.803 , 202.295 , 200.821 , 199.371 , 197.95 , 196.725 , 195.034 , 195.034 , 
25.5 , 25.4263 , 25.4162 , 25.4268 , 25.4606 , 25.551 , 25.6934 , 25.8356 , 25.9313 , 25.9895 , 26.0456 , 26.1347 , 26.4043 , 26.7043 , 26.9495 , 27.1325 , 27.3182 , 29.0579 , 31.1968 , 31.8491 , 34.0407 , 37.1006 , 41.4618 , 45.2503 , 47.8377 , 40.3998 , 50.9834 , 62.9449 , 67.9497 , 74.36 , 83.7943 , 105.339 , 105.152 , 116.756 , 132.856 , 126.339 , 118.245 , 131.635 , 139.998 , 142.513 , 162.674 , 178.458 , 138.217 , 157.489 , 174.624 , 172.747 , 170.896 , 168.497 , 166.308 , 163.29 , 158.556 , 132.654 , 76.9448 , 65.6259 , 62.3223 , 62.4284 , 153.238 , 134.535 , 150.542 , 137.704 , 147.142 , 145.155 , 142.551 , 139.386 , 135.585 , 132.177 , 128.457 , 129.524 , 128.85 , 125.952 , 134.449 , 136.704 , 139.104 , 142.453 , 146.107 , 146.841 , 147.481 , 149.703 , 152.49 , 155.547 , 158.451 , 160.763 , 162.941 , 166.194 , 169.277 , 171.959 , 172.617 , 174.629 , 178.072 , 181.147 , 183.975 , 186.488 , 189.778 , 192.146 , 192.486 , 194.784 , 196.462 , 199.479 , 202.506 , 204.588 , 206.669 , 210.057 , 212.421 , 215.222 , 217.706 , 219.779 , 221.918 , 223.981 , 227.028 , 228.257 , 230.849 , 230.887 , 230.51 , 231.286 , 231.186 , 230.89 , 231.679 , 233.655 , 233.523 , 232.469 , 230.344 , 229.873 , 228.671 , 227.639 , 226.238 , 224.721 , 223.446 , 221.468 , 220.093 , 218.42 , 216.849 , 215.25 , 213.417 , 211.624 , 210.004 , 208.444 , 206.837 , 205.283 , 203.772 , 202.264 , 200.79 , 199.341 , 197.92 , 196.697 , 195.005 , 195.005 , 
25.5 , 25.4263 , 25.4162 , 25.4268 , 25.4606 , 25.551 , 25.6935 , 25.8357 , 25.9314 , 25.9896 , 26.0458 , 26.1349 , 26.4045 , 26.7045 , 26.9497 , 27.1328 , 27.3186 , 29.0584 , 31.1978 , 31.8503 , 34.0424 , 37.1028 , 41.4649 , 45.2543 , 47.8425 , 40.4043 , 50.9876 , 62.9519 , 67.9582 , 74.3698 , 83.8055 , 105.353 , 105.168 , 116.772 , 132.875 , 126.358 , 118.262 , 131.653 , 140.017 , 142.533 , 162.694 , 177.925 , 138.183 , 157.498 , 173.364 , 172.742 , 170.648 , 168.509 , 166.266 , 163.209 , 158.285 , 132.631 , 76.9445 , 65.6262 , 62.3219 , 62.4276 , 153.665 , 134.516 , 150.634 , 137.685 , 147.132 , 145.079 , 142.184 , 138.715 , 135.566 , 131.666 , 128.459 , 129.561 , 128.886 , 125.985 , 134.491 , 136.75 , 139.151 , 142.504 , 146.163 , 146.895 , 147.532 , 149.753 , 152.542 , 155.602 , 158.507 , 160.819 , 162.996 , 166.251 , 169.335 , 172.018 , 172.669 , 174.678 , 178.125 , 181.203 , 184.031 , 186.544 , 189.836 , 192.203 , 192.532 , 194.83 , 196.505 , 199.526 , 202.557 , 204.637 , 206.716 , 210.11 , 212.473 , 215.275 , 217.759 , 219.828 , 221.965 , 224.026 , 227.078 , 228.3 , 230.894 , 230.918 , 230.529 , 231.303 , 231.197 , 230.895 , 231.688 , 233.674 , 233.535 , 232.469 , 230.33 , 229.86 , 228.655 , 227.622 , 226.217 , 224.697 , 223.421 , 221.438 , 220.064 , 218.39 , 216.818 , 215.22 , 213.385 , 211.59 , 209.971 , 208.412 , 206.804 , 205.251 , 203.74 , 202.233 , 200.759 , 199.311 , 197.89 , 196.669 , 194.975 , 194.975 , 
25.5 , 25.4263 , 25.4161 , 25.4268 , 25.4605 , 25.551 , 25.6935 , 25.8357 , 25.9315 , 25.9897 , 26.0459 , 26.135 , 26.4046 , 26.7048 , 26.95 , 27.1331 , 27.319 , 29.059 , 31.1989 , 31.8515 , 34.0441 , 37.1051 , 41.468 , 45.2583 , 47.8472 , 40.4088 , 50.9918 , 62.9589 , 67.9667 , 74.3795 , 83.8167 , 105.367 , 105.184 , 116.788 , 132.893 , 126.378 , 118.28 , 131.671 , 140.036 , 142.552 , 162.715 , 177.748 , 138.141 , 157.508 , 173.116 , 172.738 , 170.424 , 168.257 , 166.124 , 162.977 , 159.191 , 132.608 , 76.9442 , 65.6266 , 62.3215 , 62.4269 , 153.632 , 134.497 , 150.099 , 137.666 , 146.857 , 144.825 , 142.444 , 138.976 , 135.264 , 131.738 , 128.457 , 129.597 , 128.923 , 126.017 , 134.533 , 136.795 , 139.199 , 142.556 , 146.218 , 146.949 , 147.582 , 149.804 , 152.594 , 155.656 , 158.563 , 160.875 , 163.051 , 166.308 , 169.393 , 172.077 , 172.72 , 174.728 , 178.179 , 181.259 , 184.088 , 186.6 , 189.895 , 192.259 , 192.578 , 194.875 , 196.548 , 199.573 , 202.608 , 204.686 , 206.763 , 210.163 , 212.525 , 215.328 , 217.811 , 219.877 , 222.012 , 224.071 , 227.128 , 228.342 , 230.939 , 230.949 , 230.547 , 231.319 , 231.207 , 230.9 , 231.696 , 233.692 , 233.547 , 232.47 , 230.316 , 229.847 , 228.638 , 227.604 , 226.196 , 224.673 , 223.397 , 221.409 , 220.035 , 218.36 , 216.788 , 215.189 , 213.352 , 211.557 , 209.938 , 208.379 , 206.772 , 205.22 , 203.709 , 202.202 , 200.729 , 199.28 , 197.861 , 196.64 , 194.945 , 194.945 , 
25.5 , 25.4263 , 25.4161 , 25.4268 , 25.4605 , 25.551 , 25.6935 , 25.8358 , 25.9316 , 25.9898 , 26.046 , 26.1351 , 26.4048 , 26.705 , 26.9503 , 27.1335 , 27.3194 , 29.0596 , 31.1999 , 31.8527 , 34.0457 , 37.1074 , 41.4711 , 45.2624 , 47.852 , 40.4133 , 50.9959 , 62.9659 , 67.9752 , 74.3893 , 83.8279 , 105.381 , 105.2 , 116.805 , 132.912 , 126.397 , 118.298 , 131.689 , 140.055 , 142.572 , 162.736 , 177.556 , 138.094 , 157.516 , 174.112 , 172.733 , 170.259 , 167.821 , 166.082 , 163.221 , 158.578 , 132.584 , 76.9438 , 65.627 , 62.3211 , 62.4261 , 152.909 , 134.478 , 149.887 , 137.647 , 147.265 , 144.781 , 142.115 , 138.784 , 135.392 , 131.716 , 128.454 , 129.634 , 128.959 , 126.05 , 134.576 , 136.841 , 139.246 , 142.607 , 146.274 , 147.002 , 147.633 , 149.854 , 152.647 , 155.711 , 158.619 , 160.931 , 163.105 , 166.365 , 169.452 , 172.136 , 172.772 , 174.778 , 178.232 , 181.315 , 184.145 , 186.656 , 189.953 , 192.316 , 192.623 , 194.921 , 196.591 , 199.621 , 202.659 , 204.735 , 206.81 , 210.215 , 212.576 , 215.38 , 217.863 , 219.926 , 222.059 , 224.117 , 227.178 , 228.385 , 230.984 , 230.98 , 230.565 , 231.336 , 231.218 , 230.905 , 231.704 , 233.711 , 233.559 , 232.471 , 230.302 , 229.834 , 228.622 , 227.586 , 226.175 , 224.649 , 223.373 , 221.38 , 220.006 , 218.33 , 216.757 , 215.158 , 213.32 , 211.523 , 209.904 , 208.347 , 206.739 , 205.188 , 203.677 , 202.171 , 200.698 , 199.25 , 197.831 , 196.612 , 194.915 , 194.915 , 
25.5 , 25.4262 , 25.4161 , 25.4268 , 25.4605 , 25.551 , 25.6936 , 25.8358 , 25.9317 , 25.9899 , 26.0461 , 26.1353 , 26.405 , 26.7053 , 26.9506 , 27.1338 , 27.3198 , 29.0602 , 31.2009 , 31.854 , 34.0474 , 37.1096 , 41.4742 , 45.2664 , 47.8567 , 40.4178 , 51 , 62.9728 , 67.9837 , 74.399 , 83.8391 , 105.395 , 105.216 , 116.821 , 132.931 , 126.416 , 118.315 , 131.706 , 140.074 , 142.591 , 162.756 , 177.454 , 138.044 , 157.525 , 174.056 , 172.719 , 170.156 , 167.586 , 166.03 , 163.2 , 157.975 , 132.56 , 76.9435 , 65.6273 , 62.3207 , 62.4253 , 152.973 , 134.459 , 149.857 , 137.627 , 147.341 , 144.727 , 141.769 , 139.087 , 135.162 , 131.626 , 128.459 , 129.671 , 128.996 , 126.083 , 134.618 , 136.887 , 139.294 , 142.659 , 146.33 , 147.056 , 147.683 , 149.905 , 152.699 , 155.765 , 158.675 , 160.986 , 163.16 , 166.422 , 169.51 , 172.195 , 172.824 , 174.827 , 178.286 , 181.371 , 184.201 , 186.712 , 190.011 , 192.372 , 192.669 , 194.966 , 196.634 , 199.668 , 202.71 , 204.785 , 206.858 , 210.268 , 212.628 , 215.433 , 217.915 , 219.975 , 222.106 , 224.162 , 227.228 , 228.427 , 231.029 , 231.011 , 230.583 , 231.353 , 231.228 , 230.909 , 231.712 , 233.73 , 233.571 , 232.472 , 230.289 , 229.821 , 228.606 , 227.568 , 226.154 , 224.625 , 223.348 , 221.351 , 219.978 , 218.3 , 216.727 , 215.127 , 213.287 , 211.49 , 209.871 , 208.314 , 206.707 , 205.156 , 203.646 , 202.14 , 200.668 , 199.22 , 197.801 , 196.584 , 194.885 , 194.885 , 
