t= 0 , t= 5 , t= 10 , t= 15 , t= 20 , t= 25 , t= 30 , t= 35 , t= 40 , t= 45 , t= 50 , t= 55 , t= 60 , t= 65 , t= 70 , t= 75 , t= 80 , t= 85 , t= 90 , t= 95 , t= 100 , t= 105 , t= 110 , t= 115 , t= 120 , t= 125 , t= 130 , t= 135 , t= 140 , t= 145 , t= 150 , t= 155 , t= 160 , t= 165 , t= 170 , t= 175 , t= 180 , t= 185 , t= 190 , t= 195 , t= 200 , t= 205 , t= 210 , t= 215 , t= 220 , t= 225 , t= 230 , t= 235 , t= 240 , t= 245 , t= 250 , t= 255 , t= 260 , t= 265 , t= 270 , t= 275 , t= 280 , t= 285 , t= 290 , t= 295 , t= 300 , t= 305 , t= 310 , t= 315 , t= 320 , t= 325 , t= 330 , t= 335 , t= 340 , t= 345 , t= 350 , t= 355 , t= 360 , t= 365 , t= 370 , t= 375 , t= 380 , t= 385 , t= 390 , t= 395 , t= 400 , t= 405 , t= 410 , t= 415 , t= 420 , t= 425 , t= 430 , t= 435 , t= 440 , t= 445 , t= 450 , t= 455 , t= 460 , t= 465 , t= 470 , t= 475 , t= 480 , t= 485 , t= 490 , t= 495 , t= 500 , t= 505 , t= 510 , t= 515 , t= 520 , t= 525 , t= 530 , t= 535 , t= 540 , t= 545 , t= 550 , t= 555 , t= 560 , t= 565 , t= 570 , t= 575 , t= 580 , t= 585 , t= 590 , t= 595 , t= 600 , t= 605 , t= 610 , t= 615 , t= 620 , t= 625 , t= 630 , t= 635 , t= 640 , t= 645 , t= 650 , t= 655 , t= 660 , t= 665 , t= 670 , t= 675 , t= 680 , t= 685 , t= 690 , t= 695 , t= 700 , t= 705 , t= 710 , t= 715 , t= 720 , t= 725 , 
25.5 , 25.4759 , 25.4752 , 25.4744 , 25.4741 , 25.4746 , 25.4767 , 25.4807 , 25.4863 , 25.4928 , 25.5 , 25.5082 , 25.5189 , 25.5332 , 25.5511 , 25.5714 , 25.5942 , 25.6324 , 25.6946 , 25.7732 , 25.8749 , 26.01 , 26.1953 , 26.431 , 26.7071 , 26.9303 , 27.2188 , 27.616 , 28.1394 , 28.729 , 29.4231 , 30.3327 , 31.3205 , 32.4366 , 33.6809 , 34.9561 , 36.1338 , 37.3518 , 38.6645 , 40.0406 , 41.5714 , 44.9654 , 46.0617 , 47.3652 , 49.0109 , 50.9586 , 52.5716 , 54.5687 , 56.804 , 60.1963 , 64.3203 , 66.1153 , 66.4433 , 66.5263 , 66.4966 , 66.4431 , 69.4298 , 69.8838 , 72.98 , 74.1063 , 76.035 , 78.1891 , 81.2935 , 84.3374 , 87.7423 , 91.7091 , 95.2746 , 98.7545 , 101.941 , 104.597 , 107.673 , 111.002 , 114.448 , 117.995 , 121.766 , 125.381 , 128.683 , 131.828 , 134.975 , 138.207 , 141.513 , 144.795 , 147.99 , 151.231 , 154.541 , 157.835 , 160.852 , 163.639 , 166.507 , 169.516 , 172.596 , 175.655 , 178.791 , 181.886 , 184.537 , 186.982 , 189.281 , 191.675 , 194.301 , 196.93 , 199.469 , 202.166 , 204.911 , 207.699 , 210.478 , 213.138 , 215.673 , 218.101 , 220.641 , 222.974 , 225.315 , 227.197 , 228.411 , 229.323 , 229.973 , 230.335 , 230.7 , 231.446 , 232.152 , 232.412 , 231.998 , 231.351 , 230.582 , 229.716 , 228.72 , 227.579 , 226.371 , 225.006 , 223.587 , 222.126 , 220.637 , 219.131 , 217.569 , 215.954 , 214.335 , 212.742 , 211.168 , 209.613 , 208.083 , 206.577 , 205.093 , 203.633 , 202.197 , 200.813 , 199.408 , 199.408 , 
25.5 , 25.4759 , 25.4751 , 25.4744 , 25.4741 , 25.4746 , 25.4768 , 25.4809 , 25.4864 , 25.493 , 25.5002 , 25.5084 , 25.5192 , 25.5336 , 25.5515 , 25.5719 , 25.5948 , 25.6335 , 25.6965 , 25.7752 , 25.8777 , 26.0137 , 26.2005 , 26.4374 , 26.7142 , 26.9349 , 27.2268 , 27.6279 , 28.1527 , 28.7443 , 29.4412 , 30.3577 , 31.3451 , 32.4646 , 33.7138 , 34.9863 , 36.1608 , 37.3827 , 38.6977 , 40.074 , 41.6107 , 45.1155 , 46.0915 , 47.4003 , 49.057 , 50.9974 , 52.6093 , 54.6065 , 56.8107 , 60.422 , 64.3817 , 66.1355 , 66.4464 , 66.5261 , 66.4954 , 66.4418 , 69.3743 , 69.9026 , 73.1281 , 74.1245 , 76.102 , 78.2696 , 81.3261 , 84.3249 , 87.8664 , 91.7901 , 95.3545 , 98.8333 , 102.011 , 104.652 , 107.751 , 111.081 , 114.527 , 118.078 , 121.853 , 125.46 , 128.754 , 131.898 , 135.047 , 138.281 , 141.588 , 144.867 , 148.06 , 151.304 , 154.615 , 157.908 , 160.914 , 163.698 , 166.572 , 169.583 , 172.664 , 175.721 , 178.859 , 181.951 , 184.588 , 187.034 , 189.33 , 191.729 , 194.359 , 196.985 , 199.521 , 202.226 , 204.969 , 207.759 , 210.536 , 213.192 , 215.725 , 218.151 , 220.696 , 223.02 , 225.364 , 227.23 , 228.429 , 229.341 , 229.984 , 230.34 , 230.708 , 231.466 , 232.165 , 232.412 , 231.983 , 231.338 , 230.565 , 229.698 , 228.699 , 227.554 , 226.346 , 224.977 , 223.558 , 222.095 , 220.606 , 219.1 , 217.536 , 215.92 , 214.302 , 212.709 , 211.135 , 209.581 , 208.052 , 206.546 , 205.062 , 203.603 , 202.167 , 200.785 , 199.379 , 199.379 , 
25.5 , 25.4758 , 25.4751 , 25.4744 , 25.474 , 25.4746 , 25.4769 , 25.481 , 25.4866 , 25.4931 , 25.5004 , 25.5086 , 25.5195 , 25.534 , 25.552 , 25.5725 , 25.5954 , 25.6347 , 25.6983 , 25.7773 , 25.8804 , 26.0175 , 26.2056 , 26.4437 , 26.7213 , 26.9394 , 27.2347 , 27.6398 , 28.1661 , 28.7596 , 29.4594 , 30.3827 , 31.3697 , 32.4926 , 33.7466 , 35.0164 , 36.1878 , 37.4136 , 38.7309 , 40.1074 , 41.65 , 44.9372 , 46.1213 , 47.4353 , 49.1033 , 51.0361 , 52.6469 , 54.6449 , 56.8312 , 60.5873 , 64.4454 , 66.1557 , 66.4495 , 66.5258 , 66.4941 , 66.4406 , 69.3547 , 69.9214 , 73.2454 , 74.1428 , 76.2816 , 78.3514 , 81.3781 , 84.3553 , 87.907 , 91.8549 , 95.433 , 98.9122 , 102.081 , 104.707 , 107.829 , 111.159 , 114.606 , 118.161 , 121.94 , 125.539 , 128.825 , 131.968 , 135.118 , 138.354 , 141.662 , 144.94 , 148.13 , 151.377 , 154.689 , 157.982 , 160.975 , 163.757 , 166.636 , 169.65 , 172.731 , 175.787 , 178.928 , 182.017 , 184.64 , 187.085 , 189.378 , 191.782 , 194.417 , 197.04 , 199.574 , 202.285 , 205.027 , 207.818 , 210.594 , 213.246 , 215.777 , 218.201 , 220.751 , 223.066 , 225.414 , 227.263 , 228.448 , 229.358 , 229.995 , 230.345 , 230.717 , 231.487 , 232.177 , 232.413 , 231.968 , 231.325 , 230.548 , 229.68 , 228.677 , 227.529 , 226.321 , 224.947 , 223.529 , 222.065 , 220.576 , 219.069 , 217.503 , 215.886 , 214.268 , 212.677 , 211.103 , 209.549 , 208.02 , 206.514 , 205.032 , 203.572 , 202.137 , 200.756 , 199.349 , 199.349 , 
25.5 , 25.4758 , 25.4751 , 25.4744 , 25.474 , 25.4747 , 25.477 , 25.4811 , 25.4867 , 25.4933 , 25.5006 , 25.5088 , 25.5198 , 25.5344 , 25.5525 , 25.573 , 25.596 , 25.6358 , 25.7002 , 25.7793 , 25.8832 , 26.0212 , 26.2107 , 26.45 , 26.7284 , 26.944 , 27.2426 , 27.6516 , 28.1794 , 28.7748 , 29.4776 , 30.4077 , 31.3943 , 32.5205 , 33.7794 , 35.0466 , 36.2148 , 37.4445 , 38.7641 , 40.1408 , 41.6893 , 44.81 , 46.1512 , 47.4704 , 49.1499 , 51.0749 , 52.6846 , 54.6851 , 56.8648 , 60.7122 , 64.5488 , 66.1758 , 66.4526 , 66.5255 , 66.4928 , 66.4394 , 69.3667 , 69.9402 , 73.2038 , 74.1611 , 76.2843 , 78.4023 , 81.4415 , 84.492 , 88.0338 , 91.8593 , 95.5097 , 98.991 , 102.151 , 104.762 , 107.907 , 111.238 , 114.685 , 118.244 , 122.028 , 125.618 , 128.896 , 132.038 , 135.189 , 138.427 , 141.736 , 145.012 , 148.2 , 151.449 , 154.763 , 158.055 , 161.037 , 163.816 , 166.701 , 169.716 , 172.798 , 175.853 , 178.997 , 182.083 , 184.691 , 187.137 , 189.426 , 191.836 , 194.475 , 197.095 , 199.627 , 202.345 , 205.085 , 207.877 , 210.652 , 213.3 , 215.829 , 218.25 , 220.806 , 223.112 , 225.463 , 227.296 , 228.467 , 229.376 , 230.005 , 230.35 , 230.726 , 231.507 , 232.19 , 232.413 , 231.953 , 231.312 , 230.531 , 229.662 , 228.656 , 227.505 , 226.296 , 224.917 , 223.5 , 222.035 , 220.545 , 219.038 , 217.47 , 215.853 , 214.235 , 212.644 , 211.07 , 209.517 , 207.989 , 206.483 , 205.001 , 203.542 , 202.108 , 200.728 , 199.319 , 199.319 , 
25.5 , 25.4758 , 25.4751 , 25.4744 , 25.474 , 25.4747 , 25.477 , 25.4812 , 25.4869 , 25.4935 , 25.5007 , 25.509 , 25.5201 , 25.5348 , 25.5529 , 25.5735 , 25.5966 , 25.637 , 25.702 , 25.7814 , 25.8859 , 26.0249 , 26.2159 , 26.4564 , 26.7355 , 26.9486 , 27.2506 , 27.6635 , 28.1928 , 28.7901 , 29.4957 , 30.4327 , 31.4189 , 32.5485 , 33.8123 , 35.0768 , 36.2418 , 37.4754 , 38.7972 , 40.1742 , 41.7286 , 44.7246 , 46.181 , 47.5054 , 49.197 , 51.1136 , 52.7222 , 54.7285 , 56.9111 , 60.6552 , 64.6649 , 66.196 , 66.4557 , 66.5253 , 66.4916 , 66.4381 , 69.4154 , 69.959 , 73.2278 , 74.1794 , 76.3242 , 78.4676 , 81.6007 , 84.6127 , 88.0742 , 91.9569 , 95.5861 , 99.0698 , 102.222 , 104.817 , 107.985 , 111.316 , 114.764 , 118.327 , 122.115 , 125.697 , 128.967 , 132.107 , 135.26 , 138.5 , 141.811 , 145.085 , 148.27 , 151.522 , 154.837 , 158.128 , 161.099 , 163.876 , 166.765 , 169.783 , 172.866 , 175.918 , 179.066 , 182.149 , 184.743 , 187.188 , 189.474 , 191.89 , 194.533 , 197.15 , 199.68 , 202.404 , 205.142 , 207.936 , 210.71 , 213.355 , 215.881 , 218.3 , 220.861 , 223.158 , 225.512 , 227.329 , 228.486 , 229.393 , 230.016 , 230.355 , 230.735 , 231.527 , 232.202 , 232.414 , 231.939 , 231.299 , 230.514 , 229.644 , 228.634 , 227.48 , 226.271 , 224.888 , 223.471 , 222.004 , 220.514 , 219.006 , 217.438 , 215.819 , 214.202 , 212.611 , 211.038 , 209.485 , 207.957 , 206.452 , 204.97 , 203.512 , 202.078 , 200.7 , 199.289 , 199.289 , 
25.5 , 25.4758 , 25.4751 , 25.4744 , 25.474 , 25.4747 , 25.4771 , 25.4813 , 25.487 , 25.4936 , 25.5009 , 25.5092 , 25.5204 , 25.5352 , 25.5534 , 25.574 , 25.5971 , 25.6381 , 25.7039 , 25.7834 , 25.8887 , 26.0287 , 26.221 , 26.4627 , 26.7426 , 26.9531 , 27.2585 , 27.6754 , 28.2061 , 28.8054 , 29.5139 , 30.4577 , 31.4435 , 32.5764 , 33.8451 , 35.107 , 36.2688 , 37.5063 , 38.8304 , 40.2076 , 41.7679 , 44.674 , 46.2108 , 47.5403 , 49.2445 , 51.1522 , 52.7598 , 54.7768 , 56.97 , 60.8172 , 64.7807 , 66.2162 , 66.4589 , 66.525 , 66.4903 , 66.4369 , 69.4977 , 69.9777 , 73.404 , 74.1977 , 76.4857 , 78.5407 , 81.6161 , 84.7234 , 88.1992 , 92.0547 , 95.6624 , 99.1486 , 102.292 , 104.871 , 108.063 , 111.395 , 114.843 , 118.41 , 122.203 , 125.776 , 129.038 , 132.177 , 135.331 , 138.574 , 141.885 , 145.157 , 148.34 , 151.594 , 154.911 , 158.201 , 161.161 , 163.935 , 166.83 , 169.85 , 172.933 , 175.984 , 179.134 , 182.214 , 184.794 , 187.24 , 189.523 , 191.943 , 194.59 , 197.205 , 199.733 , 202.463 , 205.2 , 207.995 , 210.768 , 213.409 , 215.933 , 218.349 , 220.916 , 223.204 , 225.561 , 227.362 , 228.504 , 229.411 , 230.027 , 230.36 , 230.744 , 231.547 , 232.215 , 232.414 , 231.924 , 231.286 , 230.497 , 229.625 , 228.613 , 227.456 , 226.247 , 224.858 , 223.442 , 221.974 , 220.483 , 218.975 , 217.405 , 215.785 , 214.168 , 212.579 , 211.005 , 209.453 , 207.926 , 206.421 , 204.94 , 203.482 , 202.048 , 200.671 , 199.259 , 199.259 , 
25.5 , 25.4758 , 25.475 , 25.4744 , 25.474 , 25.4747 , 25.4772 , 25.4815 , 25.4872 , 25.4938 , 25.5011 , 25.5094 , 25.5207 , 25.5356 , 25.5539 , 25.5746 , 25.5977 , 25.6393 , 25.7058 , 25.7855 , 25.8914 , 26.0324 , 26.2261 , 26.469 , 26.7497 , 26.9577 , 27.2664 , 27.6872 , 28.2195 , 28.8206 , 29.532 , 30.4826 , 31.4682 , 32.6043 , 33.8779 , 35.1372 , 36.2958 , 37.5372 , 38.8636 , 40.241 , 41.8071 , 44.6521 , 46.2406 , 47.5753 , 49.2921 , 51.1909 , 52.7974 , 54.8314 , 57.0405 , 60.9407 , 64.8909 , 66.2364 , 66.462 , 66.5247 , 66.489 , 66.4357 , 69.6441 , 69.9965 , 73.4118 , 74.216 , 76.4767 , 78.5938 , 81.6618 , 84.7483 , 88.2392 , 92.1546 , 95.7266 , 99.2274 , 102.362 , 104.926 , 108.141 , 111.473 , 114.922 , 118.493 , 122.29 , 125.855 , 129.108 , 132.247 , 135.402 , 138.647 , 141.959 , 145.229 , 148.409 , 151.667 , 154.985 , 158.274 , 161.223 , 163.994 , 166.894 , 169.917 , 173 , 176.05 , 179.203 , 182.28 , 184.845 , 187.291 , 189.571 , 191.997 , 194.648 , 197.26 , 199.785 , 202.523 , 205.258 , 208.054 , 210.826 , 213.463 , 215.984 , 218.399 , 220.971 , 223.25 , 225.61 , 227.395 , 228.523 , 229.428 , 230.038 , 230.365 , 230.752 , 231.567 , 232.227 , 232.415 , 231.909 , 231.273 , 230.48 , 229.607 , 228.591 , 227.431 , 226.222 , 224.828 , 223.413 , 221.943 , 220.453 , 218.944 , 217.372 , 215.751 , 214.135 , 212.546 , 210.973 , 209.421 , 207.894 , 206.39 , 204.909 , 203.451 , 202.018 , 200.643 , 199.229 , 199.229 , 
25.5 , 25.4758 , 25.475 , 25.4743 , 25.474 , 25.4748 , 25.4772 , 25.4816 , 25.4873 , 25.494 , 25.5013 , 25.5096 , 25.521 , 25.536 , 25.5544 , 25.5751 , 25.5983 , 25.6404 , 25.7076 , 25.7875 , 25.8942 , 26.0361 , 26.2313 , 26.4754 , 26.7568 , 26.9623 , 27.2743 , 27.6991 , 28.2328 , 28.8359 , 29.5502 , 30.5076 , 31.4928 , 32.6322 , 33.9107 , 35.1674 , 36.3228 , 37.568 , 38.8967 , 40.2744 , 41.8464 , 44.6545 , 46.2705 , 47.6102 , 49.3401 , 51.2295 , 52.8349 , 54.8935 , 57.1212 , 61.0402 , 65.1432 , 66.2566 , 66.4651 , 66.5245 , 66.4877 , 66.4344 , 69.8166 , 70.0153 , 73.4476 , 74.2343 , 76.4843 , 78.6417 , 81.8124 , 84.8038 , 88.2968 , 92.2567 , 95.7973 , 99.3061 , 102.432 , 104.981 , 108.219 , 111.552 , 115.001 , 118.575 , 122.377 , 125.934 , 129.179 , 132.317 , 135.473 , 138.72 , 142.034 , 145.302 , 148.479 , 151.739 , 155.059 , 158.347 , 161.285 , 164.053 , 166.958 , 169.984 , 173.067 , 176.115 , 179.272 , 182.346 , 184.897 , 187.343 , 189.619 , 192.051 , 194.706 , 197.316 , 199.838 , 202.582 , 205.315 , 208.113 , 210.883 , 213.517 , 216.036 , 218.448 , 221.026 , 223.296 , 225.659 , 227.427 , 228.542 , 229.446 , 230.049 , 230.37 , 230.761 , 231.587 , 232.24 , 232.415 , 231.895 , 231.259 , 230.464 , 229.589 , 228.57 , 227.407 , 226.197 , 224.799 , 223.384 , 221.913 , 220.422 , 218.913 , 217.339 , 215.718 , 214.102 , 212.514 , 210.941 , 209.389 , 207.863 , 206.359 , 204.878 , 203.421 , 201.989 , 200.615 , 199.199 , 199.199 , 
25.5 , 25.4757 , 25.475 , 25.4743 , 25.474 , 25.4748 , 25.4773 , 25.4817 , 25.4875 , 25.4941 , 25.5015 , 25.5098 , 25.5213 , 25.5364 , 25.5548 , 25.5756 , 25.5989 , 25.6416 , 25.7095 , 25.7896 , 25.8969 , 26.0399 , 26.2364 , 26.4817 , 26.7639 , 26.9668 , 27.2822 , 27.7109 , 28.2462 , 28.8512 , 29.5683 , 30.5325 , 31.5174 , 32.6601 , 33.9434 , 35.1976 , 36.3498 , 37.5989 , 38.9299 , 40.3078 , 41.8856 , 44.6772 , 46.3003 , 47.6451 , 49.3883 , 51.2682 , 52.8724 , 54.9637 , 57.2094 , 60.9205 , 65.1856 , 66.2768 , 66.4682 , 66.5242 , 66.4865 , 66.4332 , 69.9629 , 70.0341 , 73.5366 , 74.2526 , 76.5097 , 78.715 , 81.9302 , 84.8741 , 88.3694 , 92.3602 , 95.8735 , 99.3848 , 102.502 , 105.036 , 108.296 , 111.63 , 115.08 , 118.658 , 122.464 , 126.013 , 129.25 , 132.386 , 135.544 , 138.793 , 142.108 , 145.374 , 148.549 , 151.812 , 155.133 , 158.421 , 161.347 , 164.112 , 167.023 , 170.05 , 173.134 , 176.181 , 179.34 , 182.412 , 184.948 , 187.394 , 189.667 , 192.104 , 194.764 , 197.371 , 199.891 , 202.641 , 205.373 , 208.172 , 210.941 , 213.571 , 216.088 , 218.498 , 221.081 , 223.342 , 225.708 , 227.46 , 228.56 , 229.464 , 230.06 , 230.374 , 230.77 , 231.607 , 232.252 , 232.416 , 231.88 , 231.246 , 230.447 , 229.571 , 228.548 , 227.382 , 226.172 , 224.769 , 223.355 , 221.883 , 220.391 , 218.882 , 217.307 , 215.684 , 214.069 , 212.481 , 210.908 , 209.357 , 207.831 , 206.328 , 204.848 , 203.391 , 201.959 , 200.586 , 199.169 , 199.169 , 
25.5 , 25.4757 , 25.475 , 25.4743 , 25.474 , 25.4748 , 25.4774 , 25.4818 , 25.4876 , 25.4943 , 25.5017 , 25.5101 , 25.5216 , 25.5368 , 25.5553 , 25.5761 , 25.5995 , 25.6427 , 25.7113 , 25.7916 , 25.8997 , 26.0436 , 26.2415 , 26.488 , 26.771 , 26.9714 , 27.2901 , 27.7228 , 28.2595 , 28.8664 , 29.5865 , 30.5574 , 31.542 , 32.688 , 33.9762 , 35.2277 , 36.3768 , 37.6297 , 38.963 , 40.3412 , 41.9248 , 44.717 , 46.3302 , 47.6799 , 49.4368 , 51.3068 , 52.9098 , 55.042 , 57.3018 , 60.8504 , 65.3892 , 66.297 , 66.4714 , 66.5239 , 66.4852 , 66.432 , 70.2522 , 70.0529 , 73.6545 , 74.2708 , 76.5755 , 78.7999 , 81.9193 , 84.95 , 88.5172 , 92.3946 , 95.9535 , 99.4635 , 102.572 , 105.091 , 108.374 , 111.709 , 115.159 , 118.741 , 122.552 , 126.092 , 129.321 , 132.456 , 135.615 , 138.866 , 142.182 , 145.446 , 148.619 , 151.884 , 155.207 , 158.494 , 161.409 , 164.171 , 167.087 , 170.117 , 173.202 , 176.247 , 179.409 , 182.477 , 185 , 187.446 , 189.715 , 192.158 , 194.822 , 197.426 , 199.943 , 202.701 , 205.43 , 208.231 , 210.999 , 213.625 , 216.139 , 218.547 , 221.136 , 223.388 , 225.757 , 227.493 , 228.579 , 229.481 , 230.071 , 230.379 , 230.779 , 231.627 , 232.265 , 232.417 , 231.866 , 231.233 , 230.43 , 229.553 , 228.527 , 227.358 , 226.147 , 224.739 , 223.326 , 221.852 , 220.361 , 218.851 , 217.274 , 215.65 , 214.035 , 212.448 , 210.876 , 209.325 , 207.8 , 206.297 , 204.817 , 203.361 , 201.929 , 200.558 , 199.14 , 199.14 , 
25.5 , 25.4757 , 25.475 , 25.4743 , 25.474 , 25.4748 , 25.4775 , 25.4819 , 25.4878 , 25.4945 , 25.5018 , 25.5103 , 25.5219 , 25.5372 , 25.5558 , 25.5767 , 25.6 , 25.6439 , 25.7132 , 25.7937 , 25.9024 , 26.0473 , 26.2467 , 26.4943 , 26.7781 , 26.976 , 27.298 , 27.7347 , 28.2728 , 28.8817 , 29.6046 , 30.5824 , 31.5666 , 32.7159 , 34.009 , 35.2579 , 36.4038 , 37.6606 , 38.9961 , 40.3745 , 41.964 , 44.7733 , 46.36 , 47.7148 , 49.4853 , 51.3454 , 52.947 , 55.1273 , 57.3951 , 60.8233 , 65.5376 , 66.3172 , 66.4745 , 66.5237 , 66.4839 , 66.4308 , 70.3703 , 70.0717 , 73.7595 , 74.2891 , 76.6601 , 78.8888 , 81.9481 , 85.1236 , 88.6437 , 92.5132 , 96.036 , 99.5422 , 102.642 , 105.145 , 108.452 , 111.787 , 115.237 , 118.824 , 122.639 , 126.171 , 129.391 , 132.526 , 135.686 , 138.94 , 142.256 , 145.519 , 148.688 , 151.956 , 155.281 , 158.567 , 161.47 , 164.23 , 167.151 , 170.184 , 173.269 , 176.312 , 179.478 , 182.543 , 185.051 , 187.497 , 189.763 , 192.211 , 194.88 , 197.481 , 199.996 , 202.76 , 205.488 , 208.29 , 211.057 , 213.679 , 216.191 , 218.597 , 221.191 , 223.434 , 225.806 , 227.526 , 228.598 , 229.499 , 230.082 , 230.384 , 230.787 , 231.647 , 232.277 , 232.417 , 231.851 , 231.22 , 230.413 , 229.535 , 228.505 , 227.334 , 226.122 , 224.71 , 223.297 , 221.822 , 220.33 , 218.82 , 217.241 , 215.617 , 214.002 , 212.416 , 210.843 , 209.293 , 207.768 , 206.266 , 204.786 , 203.331 , 201.899 , 200.53 , 199.11 , 199.11 , 
25.5 , 25.4757 , 25.4749 , 25.4743 , 25.474 , 25.4749 , 25.4775 , 25.4821 , 25.4879 , 25.4946 , 25.502 , 25.5105 , 25.5222 , 25.5376 , 25.5562 , 25.5772 , 25.6006 , 25.645 , 25.715 , 25.7957 , 25.9052 , 26.051 , 26.2518 , 26.5007 , 26.7852 , 26.9806 , 27.3059 , 27.7465 , 28.2862 , 28.8969 , 29.6227 , 30.6073 , 31.5912 , 32.7437 , 34.0417 , 35.2881 , 36.4308 , 37.6914 , 39.0293 , 40.4079 , 42.0032 , 44.846 , 46.3898 , 47.7496 , 49.5355 , 51.3839 , 52.9843 , 55.2181 , 57.4872 , 60.8424 , 65.4807 , 66.3374 , 66.4777 , 66.5234 , 66.4827 , 66.4295 , 70.5089 , 70.0904 , 73.8967 , 74.3074 , 76.8516 , 79.0709 , 81.9776 , 85.2539 , 88.7722 , 92.6272 , 96.1202 , 99.6209 , 102.712 , 105.2 , 108.53 , 111.866 , 115.316 , 118.906 , 122.726 , 126.25 , 129.462 , 132.595 , 135.757 , 139.013 , 142.331 , 145.591 , 148.758 , 152.029 , 155.354 , 158.64 , 161.532 , 164.289 , 167.215 , 170.25 , 173.336 , 176.378 , 179.546 , 182.608 , 185.102 , 187.548 , 189.812 , 192.265 , 194.937 , 197.536 , 200.049 , 202.819 , 205.545 , 208.349 , 211.115 , 213.733 , 216.243 , 218.646 , 221.246 , 223.48 , 225.855 , 227.559 , 228.617 , 229.516 , 230.092 , 230.389 , 230.796 , 231.667 , 232.29 , 232.418 , 231.836 , 231.207 , 230.396 , 229.517 , 228.484 , 227.309 , 226.098 , 224.68 , 223.268 , 221.792 , 220.3 , 218.789 , 217.209 , 215.583 , 213.969 , 212.383 , 210.811 , 209.261 , 207.737 , 206.235 , 204.756 , 203.301 , 201.87 , 200.502 , 199.08 , 199.08 , 
25.5 , 25.4757 , 25.4749 , 25.4743 , 25.474 , 25.4749 , 25.4776 , 25.4822 , 25.4881 , 25.4948 , 25.5022 , 25.5107 , 25.5225 , 25.538 , 25.5567 , 25.5777 , 25.6012 , 25.6462 , 25.7169 , 25.7978 , 25.9079 , 26.0548 , 26.2569 , 26.507 , 26.7923 , 26.9851 , 27.3138 , 27.7584 , 28.2995 , 28.9122 , 29.6408 , 30.6322 , 31.6158 , 32.7716 , 34.0745 , 35.3183 , 36.4577 , 37.7222 , 39.0624 , 40.4412 , 42.0424 , 44.9388 , 46.4196 , 47.7844 , 49.589 , 51.4225 , 53.0214 , 55.3132 , 57.5771 , 60.8912 , 65.4983 , 66.3576 , 66.4808 , 66.5232 , 66.4814 , 66.4283 , 70.8027 , 70.1092 , 74.0511 , 74.3257 , 76.8717 , 79.2078 , 82.0324 , 85.3564 , 88.883 , 92.7364 , 96.2053 , 99.6996 , 102.782 , 105.255 , 108.607 , 111.944 , 115.395 , 118.989 , 122.813 , 126.329 , 129.533 , 132.665 , 135.828 , 139.086 , 142.405 , 145.663 , 148.828 , 152.101 , 155.428 , 158.713 , 161.594 , 164.348 , 167.28 , 170.317 , 173.403 , 176.443 , 179.615 , 182.674 , 185.154 , 187.6 , 189.86 , 192.318 , 194.995 , 197.59 , 200.101 , 202.878 , 205.603 , 208.408 , 211.172 , 213.787 , 216.294 , 218.696 , 221.301 , 223.526 , 225.904 , 227.592 , 228.635 , 229.534 , 230.103 , 230.394 , 230.805 , 231.687 , 232.302 , 232.418 , 231.822 , 231.194 , 230.38 , 229.498 , 228.462 , 227.285 , 226.073 , 224.651 , 223.239 , 221.761 , 220.269 , 218.758 , 217.176 , 215.55 , 213.936 , 212.351 , 210.779 , 209.229 , 207.706 , 206.203 , 204.725 , 203.27 , 201.84 , 200.473 , 199.05 , 199.05 , 
25.5 , 25.4757 , 25.4749 , 25.4742 , 25.474 , 25.4749 , 25.4777 , 25.4823 , 25.4882 , 25.495 , 25.5024 , 25.5109 , 25.5228 , 25.5384 , 25.5572 , 25.5782 , 25.6018 , 25.6473 , 25.7187 , 25.7998 , 25.9107 , 26.0585 , 26.262 , 26.5133 , 26.7993 , 26.9897 , 27.3216 , 27.7702 , 28.3128 , 28.9274 , 29.659 , 30.657 , 31.6404 , 32.7994 , 34.1072 , 35.3484 , 36.4847 , 37.753 , 39.0955 , 40.4746 , 42.0815 , 45.0535 , 46.4495 , 47.8191 , 49.6453 , 51.461 , 53.0585 , 55.4123 , 57.6647 , 60.9591 , 65.6983 , 66.3778 , 66.4839 , 66.5229 , 66.4802 , 66.4271 , 71.0439 , 70.128 , 74.212 , 74.3439 , 76.901 , 79.3161 , 82.1817 , 85.3648 , 88.983 , 92.8409 , 96.2909 , 99.7782 , 102.852 , 105.31 , 108.685 , 112.022 , 115.474 , 119.072 , 122.9 , 126.408 , 129.603 , 132.734 , 135.898 , 139.159 , 142.479 , 145.735 , 148.897 , 152.173 , 155.502 , 158.786 , 161.656 , 164.407 , 167.344 , 170.384 , 173.47 , 176.509 , 179.683 , 182.74 , 185.205 , 187.651 , 189.908 , 192.372 , 195.053 , 197.645 , 200.154 , 202.937 , 205.66 , 208.467 , 211.23 , 213.841 , 216.346 , 218.745 , 221.356 , 223.572 , 225.952 , 227.625 , 228.654 , 229.551 , 230.114 , 230.399 , 230.814 , 231.706 , 232.315 , 232.419 , 231.807 , 231.181 , 230.363 , 229.48 , 228.441 , 227.26 , 226.048 , 224.621 , 223.211 , 221.731 , 220.238 , 218.727 , 217.143 , 215.516 , 213.902 , 212.318 , 210.746 , 209.197 , 207.674 , 206.172 , 204.695 , 203.24 , 201.81 , 200.445 , 199.02 , 199.02 , 
